"","resultpositive","ct_result","gendermale","age","drive_thru_ind_factor1","std_ct_result","std_age","log_ct_result","log_age","ct_result_sq","age_sq","resultpositiveXct_result","resultpositiveXgendermale","resultpositiveXage","resultpositiveXdrive_thru_ind_factor1","resultpositiveXstd_ct_result","resultpositiveXstd_age","ct_resultXgendermale","ct_resultXage","ct_resultXdrive_thru_ind_factor1","ct_resultXstd_ct_result","ct_resultXstd_age","gendermaleXage","gendermaleXdrive_thru_ind_factor1","gendermaleXstd_ct_result","gendermaleXstd_age","ageXdrive_thru_ind_factor1","ageXstd_ct_result","ageXstd_age","drive_thru_ind_factor1Xstd_ct_result","drive_thru_ind_factor1Xstd_age","std_ct_resultXstd_age","clinic_name"
"std_ct_result.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"autopsy"
"std_age.3",0,0,0,5.64187765279044,0,0,0.342487448343622,0,1.23994594593672,0,103.791390466313,0,0,0,0,0,0,0,253.88449437557,0,0,15.411935175463,5.64187765279044,0,0,0.342487448343622,0,1.25480048497751,1.44291446444439,0,0,0.0761720552496796,"autopsy"
"log_ct_result.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"autopsy"
"log_age.3",0,0,0,20.4259261379696,0,0,1.23994594593672,0,4.54157604266997,0,375.328658139236,0,0,0,0,0,0,0,919.166676208631,0,0,55.7975675671524,20.4259261379696,0,0,1.23994594593672,0,4.54289575233209,5.19729541532139,0,0,0.275774284743265,"autopsy"
"ct_result_sq.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"autopsy"
"age_sq.3",0,0,0,1709.7804,0,0,103.791390466313,0,375.328658139236,0,31457.82744,0,0,0,0,0,0,0,76940.118,0,0,4670.61257098407,1709.7804,0,0,103.791390466313,0,380.269372566759,437.500658028569,0,0,23.084067948408,"autopsy"
"resultpositiveXct_result.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"autopsy"
"resultpositiveXgendermale.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"autopsy"
"resultpositiveXage.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"autopsy"
"resultpositiveXdrive_thru_ind_factor1.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"autopsy"
"resultpositiveXstd_ct_result.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"autopsy"
"resultpositiveXstd_age.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"autopsy"
"ct_resultXgendermale.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"autopsy"
"ct_resultXage.3",0,0,0,4182.3,0,0,253.88449437557,0,919.166676208631,0,76940.118,0,0,0,0,0,0,0,188203.5,0,0,11424.8022469007,4182.3,0,0,253.88449437557,0,930.178283062524,1069.62637902314,0,0,56.4660218239879,"autopsy"
"ct_resultXdrive_thru_ind_factor1.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"autopsy"
"ct_resultXstd_ct_result.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"autopsy"
"ct_resultXstd_age.3",0,0,0,253.88449437557,0,0,15.411935175463,0,55.7975675671524,0,4670.61257098407,0,0,0,0,0,0,0,11424.8022469007,0,0,693.537082895834,253.88449437557,0,0,15.411935175463,0,56.4660218239879,64.9311508999978,0,0,3.42774248623558,"autopsy"
"gendermaleXage.3",0,0,0,92.94,0,0,5.64187765279044,0,20.4259261379696,0,1709.7804,0,0,0,0,0,0,0,4182.3,0,0,253.88449437557,92.94,0,0,5.64187765279044,0,20.6706285125005,23.769475089403,0,0,1.25480048497751,"autopsy"
"gendermaleXdrive_thru_ind_factor1.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"autopsy"
"gendermaleXstd_ct_result.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"autopsy"
"gendermaleXstd_age.3",0,0,0,5.64187765279044,0,0,0.342487448343622,0,1.23994594593672,0,103.791390466313,0,0,0,0,0,0,0,253.88449437557,0,0,15.411935175463,5.64187765279044,0,0,0.342487448343622,0,1.25480048497751,1.44291446444439,0,0,0.0761720552496796,"autopsy"
"ageXdrive_thru_ind_factor1.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"autopsy"
"ageXstd_ct_result.3",0,0,0,20.6706285125005,0,0,1.25480048497751,0,4.54289575233209,0,380.269372566759,0,0,0,0,0,0,0,930.178283062524,0,0,56.4660218239879,20.6706285125005,0,0,1.25480048497751,0,4.59731959438132,5.28652883053782,0,0,0.279078057696101,"autopsy"
"ageXstd_age.3",0,0,0,23.769475089403,0,0,1.44291446444439,0,5.19729541532139,0,437.500658028569,0,0,0,0,0,0,0,1069.62637902314,0,0,64.9311508999978,23.769475089403,0,0,1.44291446444439,0,5.28652883053782,6.09260018780636,0,0,0.32091617032326,"autopsy"
"drive_thru_ind_factor1Xstd_ct_result.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"autopsy"
"drive_thru_ind_factor1Xstd_age.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"autopsy"
"std_ct_resultXstd_age.3",0,0,0,1.25480048497751,0,0,0.0761720552496796,0,0.275774284743265,0,23.084067948408,0,0,0,0,0,0,0,56.4660218239879,0,0,3.42774248623558,1.25480048497751,0,0,0.0761720552496796,0,0.279078057696101,0.32091617032326,0,0,0.0169412982257348,"autopsy"
"resultpositive.4",0.216729088639201,-3.0916404494382,0.0302122347066167,-1.41642946317104,0,-0.77104166449655,-0.0859836640307579,-0.0891666071261204,0.13734278085438,-222.896904369538,-172.17950062422,6.66116853932584,0.131585518102372,3.08838951310861,0,-0.722839313742152,0.000874101423702822,-0.542789013732834,-107.320139825218,0,-21.5802489010184,-3.85289550412601,-1.55905118601748,0,-0.467715753635347,-0.120654367710229,0,-11.1838909057539,-9.23251859480492,0,0,-0.0150410301700508,"behavioral hosp"
"ct_result.4",-3.0916404494382,60.4306970786517,-0.467662921348315,20.8949730337079,0,15.0711526855192,1.26841921039956,1.83970497427808,-1.90221940463969,4147.86437975281,2473.6067,-78.6931231460674,-1.91375280898876,-43.3662696629213,0,14.3835461520077,0.0293931861916812,16.1042431460674,1789.61154741573,0,369.69773151167,56.60629727507,22.0430112359551,0,9.16080530782125,1.74077098353128,0,216.468354520455,132.168394648338,0,0,0.164250775469845,"behavioral hosp"
"gendermale.4",0.0302122347066167,-0.467662921348315,0.252684144818976,3.91458177278402,0,-0.116633095988005,0.23763278915312,-0.0132728250924553,0.409723872935332,-33.7519009987516,251.530948813983,0.891887640449438,0.0933832709113608,0.382771535580524,0,-0.109913643866712,-0.00277696058020418,10.0207390761548,170.146624219725,0,-3.27309992646512,10.7313290251781,6.6521847690387,0,-0.280496898367096,0.186255039131499,0,-0.628121460845055,11.8985851919633,0,0,0.0622920088672185,"behavioral hosp"
"age.4",-1.41642946317104,20.8949730337079,3.91458177278402,407.199152309613,0,5.21111528038399,24.718827175068,0.602346556299433,22.1252075306107,1503.94358294632,33376.3689144819,-42.8443528089888,-0.90772784019975,-18.9341198501873,0,4.89608959448589,0.0701679683796735,189.595996129838,18598.5915383271,0,145.224008219492,1111.0277836191,386.247852684145,0,4.22246719467293,20.07650954529,0,159.055923412274,1675.49530667351,0,0,5.16861022011456,"behavioral hosp"
"drive_thru_ind_factor1.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"behavioral hosp"
"std_ct_result.4",-0.77104166449655,15.0711526855192,-0.116633095988005,5.21111528038399,0,3.75867984733994,0.316338227313463,0.458814408967807,-0.474405235659775,1034.4593130329,616.906738823525,-19.6257222168255,-0.477281616478326,-10.8153588008532,0,3.58719377229725,0.00733053263364087,4.01632810925906,446.321326457096,0,92.2010042652775,14.1173640291476,5.49743100850404,0,2.28466494994748,0.434140702517057,0,53.9862649327835,32.962222053347,0,0,0.0409634281166594,"behavioral hosp"
"std_age.4",-0.0859836640307579,1.26841921039956,0.23763278915312,24.718827175068,0,0.316338227313463,1.50054442266199,0.0365651557480208,1.34309999925009,91.2961662543837,2026.09629771794,-2.60084567098454,-0.0551031785715376,-1.14938656830243,0,0.297214745741229,0.00425951251068417,11.5093330495317,1129.01848475861,0,8.81575303015074,67.4444030990949,23.4469886862166,0,0.2563228244595,1.21873478103729,0,9.65541273771956,101.710130493615,0,0,0.31375797823164,"behavioral hosp"
"log_ct_result.4",-0.0891666071261204,1.83970497427808,-0.0132728250924553,0.602346556299433,0,0.458814408967807,0.0365651557480208,0.0565693166133321,-0.0549079800386515,125.144282132002,71.3408968481765,-2.17279234639734,-0.0549797864901568,-1.25102451794946,0,0.438983014394705,0.000830163750597874,0.521731803837389,53.035821847396,0,10.9729562549062,1.63551648706734,0.636165404431969,0,0.276123968163436,0.0500460971067797,0,6.60085252624932,3.81209045084989,0,0,0.00565950666110059,"behavioral hosp"
"log_age.4",0.13734278085438,-1.90221940463969,0.409723872935332,22.1252075306107,0,-0.474405235659775,1.34309999925009,-0.0549079800386515,2.68035527140894,-137.312553614503,1345.28674625839,4.27820573380742,0.0792247959426207,2.06040107473302,0,-0.44385905961163,0.00682266400003181,17.3230337260445,967.145941566616,0,-13.3199866995813,60.347948299312,18.5999295864704,0,-0.186835566089584,0.776324919189287,0,-2.18405216857948,62.6150392252993,0,0,0.275884016568672,"behavioral hosp"
"ct_result_sq.4",-222.896904369538,4147.86437975281,-33.7519009987516,1503.94358294632,0,1034.4593130329,91.2961662543837,125.144282132002,-137.312553614503,287016.101766194,178263.557785231,-5882.4963168764,-138.010130461923,-3129.07642771536,0,984.885188793504,1.96654667348502,1045.55763446317,125876.816081938,0,25952.4163002719,4069.95419911361,1591.74403657928,0,632.04178810103,125.686645948687,0,14849.1552042151,9526.49813696187,0,0,10.7348967194289,"behavioral hosp"
"age_sq.4",-172.17950062422,2473.6067,251.530948813983,33376.3689144819,0,616.906738823525,2026.09629771794,71.3408968481765,1345.28674625839,178263.557785231,2945244.26933115,-5274.47082808989,-105.701679151061,-2421.69552434457,0,578.612586737544,1.239762943056,12853.7393588639,1536305.8447829,0,17247.5024462327,91130.9109910567,32567.6495193508,0,438.726647281295,1760.43367469841,0,15994.7215583783,150052.365572255,0,0,439.791298399385,"behavioral hosp"
"resultpositiveXct_result.4",6.66116853932584,-78.6931231460674,0.891887640449438,-42.8443528089888,0,-19.6257222168255,-2.60084567098454,-2.17279234639734,4.27820573380742,-5882.4963168764,-5274.47082808989,221.059461123595,4.00759550561798,95.6112584269663,0,-18.1442229663891,0.0687277502583082,-8.32126247191012,-3039.7947447191,0,-601.413469034159,-116.7740004106,-48.1142921348315,0,-11.8864036057694,-3.68867556342902,0,-286.80673623847,-283.294942117883,0,0,-0.512595582182439,"behavioral hosp"
"resultpositiveXgendermale.4",0.131585518102372,-1.91375280898876,0.0933832709113608,-0.90772784019975,0,-0.477281616478326,-0.0551031785715376,-0.0549797864901568,0.0792247959426207,-138.010130461923,-105.701679151061,4.00759550561798,0.154931335830212,1.82734082397004,0,-0.448015903520299,-0.00236810668847222,1.96239575530587,-67.2418826466916,0,-13.3670873156512,-2.43413287823009,0.103995006242197,0,-0.537839978227121,-0.0740906079273542,0,-6.78446725601083,-5.63500991016859,0,0,-0.00090536984067885,"behavioral hosp"
"resultpositiveXage.4",3.08838951310861,-43.3662696629213,0.382771535580524,-18.9341198501873,0,-10.8153588008532,-1.14938656830243,-1.25102451794946,2.06040107473302,-3129.07642771536,-2421.69552434457,95.6112584269663,1.82734082397004,45.2595505617978,0,-10.128475302603,0.0883365894236384,-8.87651310861423,-1483.25401498127,0,-303.331907244095,-52.7015894055951,-21.9411985018727,0,-6.42440207538009,-1.66149848216128,0,-161.634281036945,-130.705458621415,0,0,-0.499839803899281,"behavioral hosp"
"resultpositiveXdrive_thru_ind_factor1.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"behavioral hosp"
"resultpositiveXstd_ct_result.4",-0.722839313742152,14.3835461520077,-0.109913643866712,4.89608959448589,0,3.58719377229725,0.297214745741229,0.438983014394705,-0.44385905961163,984.885188793504,578.612586737544,-18.1442229663891,-0.448015903520299,-10.128475302603,0,3.42642830071779,0.00752494005575847,3.89560732097051,422.452435320484,0,87.401377535772,13.2604480439606,5.15068506598047,0,2.18064107870968,0.407306168265402,0,51.4988746354177,30.9088331776426,0,0,0.0376181779865708,"behavioral hosp"
"resultpositiveXstd_age.4",0.000874101423702822,0.0293931861916812,-0.00277696058020418,0.0701679683796735,0,0.00733053263364087,0.00425951251068417,0.000830163750597874,0.00682266400003181,1.96654667348502,1.239762943056,0.0687277502583082,-0.00236810668847222,0.0883365894236384,0,0.00752494005575847,0.00460982310775303,-0.0714997247444259,2.36308873248552,0,0.167111496784808,0.118142440857354,0.0104229026533986,0,0.0127159453004929,0.00302369750496592,0,-0.182531380055527,0.0148441533821548,0,0,-0.017392112934637,"behavioral hosp"
"ct_resultXgendermale.4",-0.542789013732834,16.1042431460674,10.0207390761548,189.595996129838,0,4.01632810925906,11.5093330495317,0.521731803837389,17.3230337260445,1045.55763446317,12853.7393588639,-8.32126247191012,1.96239575530587,-8.87651310861423,0,3.89560732097051,-0.0714997247444259,432.044625230961,8777.63195990013,0,83.6044734176566,518.976040636281,298.161594257179,0,-2.48204719974117,9.47183668166338,0,103.472201213344,617.036691257419,0,0,2.82314645605303,"behavioral hosp"
"ct_resultXage.4",-107.320139825218,1789.61154741573,170.146624219725,18598.5915383271,0,446.321326457096,1129.01848475861,53.035821847396,967.145941566616,125876.816081938,1536305.8447829,-3039.7947447191,-67.2418826466916,-1483.25401498127,0,422.452435320484,2.36308873248552,8777.63195990013,861584.267022272,0,11706.6945504273,50761.188705659,17684.2051885144,0,317.422988736665,927.013807784186,0,10283.4973728567,77247.1992180143,0,0,239.969298512905,"behavioral hosp"
"ct_resultXdrive_thru_ind_factor1.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"behavioral hosp"
"ct_resultXstd_ct_result.4",-21.5802489010184,369.69773151167,-3.27309992646512,145.224008219492,0,92.2010042652775,8.81575303015074,10.9729562549062,-13.3199866995813,25952.4163002719,17247.5024462327,-601.413469034159,-13.3670873156512,-303.331907244095,0,87.401377535772,0.167111496784808,83.6044734176566,11706.6945504273,0,2405.59826317812,392.337182978663,154.492184472012,0,56.8559860097605,12.1965324772884,0,1322.0770816097,921.962506148192,0,0,0.870412965548126,"behavioral hosp"
"ct_resultXstd_age.4",-3.85289550412601,56.60629727507,10.7313290251781,1111.0277836191,0,14.1173640291476,67.4444030990949,1.63551648706734,60.347948299312,4069.95419911361,91130.9109910567,-116.7740004106,-2.43413287823009,-52.7015894055951,0,13.2604480439606,0.118142440857354,518.976040636281,50761.188705659,0,392.337182978663,3032.69498447591,1054.53193544937,0,11.38149859596,54.7751092923505,0,437.87413033392,4575.45598145809,0,0,14.4257990206641,"behavioral hosp"
"gendermaleXage.4",-1.55905118601748,22.0430112359551,6.6521847690387,386.247852684145,0,5.49743100850404,23.4469886862166,0.636165404431969,18.5999295864704,1591.74403657928,32567.6495193508,-48.1142921348315,0.103995006242197,-21.9411985018727,0,5.15068506598047,0.0104229026533986,298.161594257179,17684.2051885144,0,154.492184472012,1054.53193544937,458.31822721598,0,1.18353829804578,22.094413571517,0,161.484536508991,1644.44158645506,0,0,5.06951838657619,"behavioral hosp"
"gendermaleXdrive_thru_ind_factor1.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"behavioral hosp"
"gendermaleXstd_ct_result.4",-0.467715753635347,9.16080530782125,-0.280496898367096,4.22246719467293,0,2.28466494994748,0.2563228244595,0.276123968163436,-0.186835566089584,632.04178810103,438.726647281295,-11.8864036057694,-0.537839978227121,-6.42440207538009,0,2.18064107870968,0.0127159453004929,-2.48204719974117,317.422988736665,0,56.8559860097605,11.38149859596,1.18353829804578,0,2.46656511766438,0.313355684738364,0,32.7151010076676,22.9971180809783,0,0,0.0188436840397392,"behavioral hosp"
"gendermaleXstd_age.4",-0.120654367710229,1.74077098353128,0.186255039131499,20.07650954529,0,0.434140702517057,1.21873478103729,0.0500460971067797,0.776324919189287,125.686645948687,1760.43367469841,-3.68867556342902,-0.0740906079273542,-1.66149848216128,0,0.407306168265402,0.00302369750496592,9.47183668166338,927.013807784186,0,12.1965324772884,54.7751092923505,22.094413571517,0,0.313355684738364,1.18086392512102,0,10.3436569850168,89.5802739466733,0,0,0.254108851230947,"behavioral hosp"
"ageXdrive_thru_ind_factor1.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"behavioral hosp"
"ageXstd_ct_result.4",-11.1838909057539,216.468354520455,-0.628121460845055,159.055923412274,0,53.9862649327835,9.65541273771956,6.60085252624932,-2.18405216857948,14849.1552042151,15994.7215583783,-286.80673623847,-6.78446725601083,-161.634281036945,0,51.4988746354177,-0.182531380055527,103.472201213344,10283.4973728567,0,1322.0770816097,437.87413033392,161.484536508991,0,32.7151010076676,10.3436569850168,0,814.981362625962,834.003684950797,0,0,2.99054027623729,"behavioral hosp"
"ageXstd_age.4",-9.23251859480492,132.168394648338,11.8985851919633,1675.49530667351,0,32.962222053347,101.710130493615,3.81209045084989,62.6150392252993,9526.49813696187,150052.365572255,-283.294942117883,-5.63500991016859,-130.705458621415,0,30.9088331776426,0.0148441533821548,617.036691257419,77247.1992180143,0,921.962506148192,4575.45598145809,1644.44158645506,0,22.9971180809783,89.5802739466733,0,834.003684950797,7666.24429121378,0,0,22.247112208747,"behavioral hosp"
"drive_thru_ind_factor1Xstd_ct_result.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"behavioral hosp"
"drive_thru_ind_factor1Xstd_age.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"behavioral hosp"
"std_ct_resultXstd_age.4",-0.0150410301700508,0.164250775469845,0.0622920088672185,5.16861022011456,0,0.0409634281166594,0.31375797823164,0.00565950666110059,0.275884016568672,10.7348967194289,439.791298399385,-0.512595582182439,-0.00090536984067885,-0.499839803899281,0,0.0376181779865708,-0.017392112934637,2.82314645605303,239.969298512905,0,0.870412965548126,14.4257990206641,5.06951838657619,0,0.0188436840397392,0.254108851230947,0,2.99054027623729,22.247112208747,0,0,0.146269532773547,"behavioral hosp"
"resultpositive.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cardiac echo"
"ct_result.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cardiac echo"
"gendermale.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cardiac echo"
"age.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cardiac echo"
"drive_thru_ind_factor1.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cardiac echo"
"std_ct_result.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cardiac echo"
"std_age.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cardiac echo"
"log_ct_result.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cardiac echo"
"log_age.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cardiac echo"
"ct_result_sq.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cardiac echo"
"age_sq.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cardiac echo"
"resultpositiveXct_result.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cardiac echo"
"resultpositiveXgendermale.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cardiac echo"
"resultpositiveXage.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cardiac echo"
"resultpositiveXdrive_thru_ind_factor1.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cardiac echo"
"resultpositiveXstd_ct_result.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cardiac echo"
"resultpositiveXstd_age.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cardiac echo"
"ct_resultXgendermale.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cardiac echo"
"ct_resultXage.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cardiac echo"
"ct_resultXdrive_thru_ind_factor1.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cardiac echo"
"ct_resultXstd_ct_result.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cardiac echo"
"ct_resultXstd_age.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cardiac echo"
"gendermaleXage.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cardiac echo"
"gendermaleXdrive_thru_ind_factor1.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cardiac echo"
"gendermaleXstd_ct_result.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cardiac echo"
"gendermaleXstd_age.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cardiac echo"
"ageXdrive_thru_ind_factor1.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cardiac echo"
"ageXstd_ct_result.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cardiac echo"
"ageXstd_age.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cardiac echo"
"drive_thru_ind_factor1Xstd_ct_result.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cardiac echo"
"drive_thru_ind_factor1Xstd_age.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cardiac echo"
"std_ct_resultXstd_age.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cardiac echo"
"resultpositive.6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cardiac ekg"
"ct_result.6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cardiac ekg"
"gendermale.6",0,0,0.285714285714286,0.707142857142857,0,0,0.0429267643968654,0,-0.0095334808462703,0,17.2521428571429,0,0,0,0,0,0,12.8571428571429,31.8214285714286,0,0,1.93170439785894,2.42142857142857,0,0.0635452319853071,-0.099010121028961,0,0.157274449163635,0.43842859236917,0,0,0.00954726920692101,"cardiac ekg"
"age.6",0,0,0.707142857142857,76.4547619047619,0,0,4.64114926447052,0,15.0945834865558,0,1472.19642857143,0,0,0,0,0,0,31.8214285714286,3440.46428571429,0,0,208.851716901174,55.697619047619,0,0.157274449163635,2.77224259032414,0,17.0041745356683,23.5409473162299,0,0,1.03223017341226,"cardiac ekg"
"drive_thru_ind_factor1.6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cardiac ekg"
"std_ct_result.6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cardiac ekg"
"std_age.6",0,0,0.0429267643968654,4.64114926447052,0,0,0.281738716575006,0,0.916309374338058,0,89.3689706356256,0,0,0,0,0,0,1.93170439785894,208.851716901174,0,0,12.6782422458753,3.38109696813425,0,0.00954726920692101,0.168287642763758,0,1.03223017341226,1.42904179673934,0,0,0.062661032364005,"cardiac ekg"
"log_ct_result.6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cardiac ekg"
"log_age.6",0,0,-0.0095334808462703,15.0945834865558,0,0,0.916309374338058,0,3.35230341361013,0,274.416802749899,0,0,0,0,0,0,-0.429006638082164,679.256256895013,0,0,41.2339218452126,10.4164013977453,0,-0.00212032538201305,0.640530984139894,0,3.35716083281172,3.66180917338053,0,0,0.203794821169182,"cardiac ekg"
"ct_result_sq.6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cardiac ekg"
